,Municipio,Date,High Temperature,Avg Temperature,Low Temperature,High Dew Point,Avg Dew Point,Low Dew Point,High Humidity,Avg Humidity,Low Humidity,High Speed,Avg Speed,Low Speed,High Pressure,Low Pressure,Sum
8,Valdemoro,1/9/2024,46.7,42.5,38.8,38.4,35.6,31.8,82,77,69,7.3,1.3,0.0,29.73,29.65,0.00
9,Valdemoro,1/10/2024,44.9,42.9,39.9,42.4,39.9,37.4,94,89,80,15.2,4.2,0.0,29.74,29.65,0.06
10,Valdemoro,1/11/2024,47.1,41.3,36.6,41.3,33.3,26.0,94,75,52,10.0,2.3,0.0,29.83,29.65,0.00
11,Valdemoro,1/12/2024,46.4,37.8,30.3,35.2,29.6,25.3,83,72,62,7.8,1.9,0.0,29.91,29.81,2.57
12,Valdemoro,1/13/2024,48.5,42.0,36.5,40.6,35.2,30.2,82,77,69,6.2,1.3,0.0,29.92,29.78,0.00
13,Valdemoro,1/14/2024,51.4,45.8,41.7,46.7,41.3,38.1,91,84,74,9.8,1.7,0.0,29.80,29.66,0.00
14,Valdemoro,1/15/2024,56.6,53.1,48.9,54.8,51.6,46.7,96,94,91,17.4,5.4,0.0,29.66,29.55,0.39
15,Valdemoro,1/16/2024,60.0,55.9,52.5,54.6,51.2,42.4,95,85,58,16.5,3.6,0.0,29.60,29.42,0.02
16,Valdemoro,1/17/2024,56.4,53.2,50.0,50.7,48.4,45.1,94,84,74,22.5,6.6,0.0,29.43,29.22,0.52
17,Valdemoro,1/18/2024,57.5,52.6,49.8,51.0,49.0,45.6,95,88,75,16.5,5.9,0.0,29.48,29.39,0.05
18,Valdemoro,1/19/2024,51.9,45.6,38.4,50.7,43.5,34.1,96,92,84,14.3,3.6,0.0,29.54,29.27,1.94
19,Valdemoro,1/20/2024,48.2,42.5,36.8,42.8,36.8,30.2,93,81,64,14.3,2.3,0.0,30.00,29.54,0.00
20,Valdemoro,1/21/2024,53.0,44.5,38.8,41.7,39.7,35.6,94,84,61,6.2,0.8,0.0,30.15,29.99,0.00
21,Valdemoro,1/22/2024,54.1,45.9,36.1,46.5,42.7,34.5,94,88,73,4.6,0.3,0.0,30.22,30.13,0.00
22,Valdemoro,1/23/2024,62.0,47.9,39.2,50.3,43.3,37.2,94,85,62,4.2,0.6,0.0,30.27,30.20,0.00
23,Valdemoro,1/24/2024,66.5,52.3,42.4,50.7,46.0,41.1,95,81,50,4.6,0.7,0.0,30.28,30.17,0.00
24,Valdemoro,1/25/2024,66.5,52.6,42.2,49.4,44.9,39.7,93,77,45,5.5,0.6,0.0,30.20,30.07,0.00
25,Valdemoro,1/26/2024,66.3,49.3,43.8,46.9,42.9,40.1,90,80,42,6.7,0.9,0.0,30.12,30.02,0.00
26,Valdemoro,1/27/2024,65.4,53.2,45.6,47.8,43.4,39.9,86,71,47,4.6,0.7,0.0,30.04,29.93,0.00
27,Valdemoro,1/28/2024,64.0,57.7,43.5,47.1,44.5,39.2,85,63,48,6.7,1.0,0.0,29.98,29.91,0.00
28,Valdemoro,1/29/2024,57.3,51.0,44.2,46.7,42.9,39.5,86,75,58,6.0,1.1,0.0,30.03,29.95,0.00
29,Valdemoro,1/30/2024,55.4,46.9,42.4,45.8,42.1,39.5,91,84,68,5.8,0.9,0.0,30.10,30.02,0.00
30,Valdemoro,1/31/2024,52.7,45.7,41.3,44.0,40.7,37.5,89,83,71,6.0,1.2,0.0,30.16,30.09,0.00
0,Navas del Rey,10/1/2024,79.7,64.4,53.8,55.4,43.0,36.3,60,46,31,9.8,1.6,0.0,30.03,29.91,0.00
1,Navas del Rey,10/2/2024,75.6,69.4,64.4,62.1,57.5,54.9,85,66,53,21.0,5.9,0.0,29.95,29.77,0.02
2,Navas del Rey,10/3/2024,75.4,66.8,61.5,58.3,53.8,50.5,76,64,46,17.7,4.2,0.0,29.92,29.80,0.00
3,Navas del Rey,10/4/2024,78.1,65.9,55.9,54.0,50.1,45.5,75,58,38,9.4,2.0,0.0,29.95,29.86,0.00
4,Navas del Rey,10/5/2024,77.9,65.4,52.3,59.4,52.6,46.8,82,64,44,13.9,4.0,0.0,29.93,29.85,0.00
5,Navas del Rey,10/6/2024,71.4,66.3,62.4,58.5,56.1,53.8,80,70,56,17.0,6.2,0.0,29.88,29.79,0.00
6,Navas del Rey,10/7/2024,68.9,61.9,56.5,58.1,55.5,52.7,93,80,60,20.6,3.0,0.0,29.81,29.64,0.22
7,Navas del Rey,10/8/2024,61.9,57.0,52.2,56.3,53.2,49.5,94,87,75,19.9,4.7,0.0,29.86,29.74,0.02
8,Navas del Rey,10/9/2024,68.4,60.7,56.1,63.1,55.2,48.2,94,82,63,27.3,8.4,0.2,29.80,29.52,0.15
9,Navas del Rey,10/10/2024,67.3,58.7,52.3,48.6,43.5,38.3,70,58,37,21.0,4.4,0.0,29.92,29.73,0.00
10,Navas del Rey,10/11/2024,65.1,55.6,44.8,54.0,45.2,39.6,92,69,51,11.6,1.5,0.0,29.94,29.83,0.09
11,Navas del Rey,10/12/2024,63.3,59.4,55.9,60.1,57.2,53.8,95,92,84,8.3,2.2,0.0,29.97,29.75,0.65
12,Navas del Rey,10/13/2024,70.2,62.3,55.6,57.6,55.7,53.1,95,80,61,8.7,1.7,0.0,30.04,29.95,0.00
13,Navas del Rey,10/14/2024,71.6,61.9,52.5,59.7,55.7,50.5,94,81,63,8.3,1.3,0.0,30.01,29.84,0.00
14,Navas del Rey,10/15/2024,67.5,62.1,58.3,61.3,58.6,56.1,95,88,75,17.5,3.8,0.0,29.85,29.70,0.37
15,Navas del Rey,10/16/2024,70.9,62.8,58.1,62.2,58.6,56.1,95,87,62,18.3,5.5,0.0,29.81,29.60,1.43
0,Navas del Rey,9/1/2024,88.5,76.0,66.7,68.4,61.5,52.3,93,65,33,13.4,2.3,0.0,29.94,29.84,0.00
1,Navas del Rey,9/2/2024,89.6,78.2,65.8,64.8,55.2,49.5,72,47,27,18.1,3.4,0.0,29.91,29.78,0.00
2,Navas del Rey,9/3/2024,87.8,76.8,68.2,64.9,57.8,45.5,79,55,24,13.4,3.3,0.0,29.90,29.82,0.00
3,Navas del Rey,9/4/2024,84.0,73.1,64.6,60.3,55.1,46.8,76,56,29,17.5,3.8,0.0,29.96,29.88,0.00
4,Navas del Rey,9/5/2024,81.3,69.3,59.7,52.5,49.4,46.4,68,50,35,10.7,2.9,0.0,29.94,29.66,0.00
5,Navas del Rey,9/6/2024,78.4,68.0,58.6,48.9,39.2,16.2,65,39,10,18.3,5.7,0.0,29.71,29.63,0.00
6,Navas del Rey,9/7/2024,79.3,66.4,53.8,46.4,42.4,36.7,66,44,23,14.3,4.8,0.0,29.85,29.70,0.00
7,Navas del Rey,9/8/2024,82.2,69.8,56.7,50.7,45.8,39.6,67,44,29,15.0,3.5,0.0,29.96,29.81,0.00
8,Navas del Rey,9/9/2024,85.8,72.5,58.6,46.2,42.5,39.0,55,35,22,11.6,2.3,0.0,30.06,29.96,0.00
9,Navas del Rey,9/10/2024,89.4,73.7,57.9,51.8,46.0,40.8,59,39,22,11.6,2.0,0.0,30.05,29.93,0.00
10,Navas del Rey,9/11/2024,86.2,74.9,63.7,48.4,40.8,28.4,49,31,13,18.1,3.9,0.0,30.01,29.93,0.00
11,Navas del Rey,9/12/2024,83.3,71.6,62.4,53.1,48.5,40.3,63,45,29,20.1,4.9,0.0,30.02,29.94,0.00
12,Navas del Rey,9/13/2024,75.7,65.2,54.7,50.5,44.5,38.8,75,49,29,14.3,3.1,0.0,30.13,30.00,0.00
13,Navas del Rey,9/14/2024,82.8,67.2,56.1,52.2,44.5,37.0,58,45,29,9.8,1.9,0.0,30.17,30.05,0.00
14,Navas del Rey,9/15/2024,88.5,72.0,54.9,45.5,38.6,29.7,62,33,15,10.3,2.0,0.0,30.09,29.97,0.00
15,Navas del Rey,9/16/2024,90.3,72.2,56.3,37.2,31.2,26.4,38,23,12,8.3,1.6,0.0,30.04,29.90,0.00
16,Navas del Rey,9/17/2024,80.8,69.1,57.7,41.9,38.4,35.4,48,33,21,13.4,2.7,0.0,29.96,29.78,0.00
17,Navas del Rey,9/18/2024,82.4,70.4,60.8,56.5,49.6,38.1,66,49,28,11.9,3.0,0.0,29.89,29.80,0.00
18,Navas del Rey,9/19/2024,75.0,65.3,59.7,61.5,56.4,53.2,88,73,55,11.2,2.9,0.0,29.93,29.84,0.11
19,Navas del Rey,9/20/2024,72.0,62.9,58.3,60.6,57.1,55.2,94,82,60,12.5,1.8,0.0,29.94,29.85,0.20
20,Navas del Rey,9/21/2024,74.7,66.1,59.5,62.1,57.7,52.3,96,76,47,14.3,3.0,0.0,29.91,29.82,0.00
21,Navas del Rey,9/22/2024,75.7,65.5,53.8,55.4,50.8,44.6,90,62,34,19.2,3.8,0.0,29.96,29.89,0.00
22,Navas del Rey,9/23/2024,76.5,66.5,56.8,52.0,47.8,36.7,72,52,35,13.4,4.0,0.0,29.97,29.87,0.00
23,Navas del Rey,9/24/2024,69.4,63.0,54.7,51.3,42.8,35.8,72,48,36,13.0,4.3,0.0,29.96,29.88,0.00
24,Navas del Rey,9/25/2024,72.7,64.4,58.8,64.0,58.3,51.1,92,81,66,21.9,5.8,0.0,29.96,29.89,0.00
25,Navas del Rey,9/26/2024,71.4,66.7,62.6,63.3,59.3,56.7,85,77,61,27.5,9.9,0.0,29.92,29.83,0.00
26,Navas del Rey,9/27/2024,70.7,61.5,54.7,58.1,44.0,32.9,87,55,33,20.4,4.8,0.0,30.09,29.91,0.00
27,Navas del Rey,9/28/2024,71.2,58.2,45.7,41.0,34.7,26.6,70,44,20,14.3,1.7,0.0,30.19,30.09,0.00
28,Navas del Rey,9/29/2024,78.6,61.0,45.7,46.0,36.4,29.7,59,42,22,10.5,1.7,0.0,30.18,30.08,0.00
29,Navas del Rey,9/30/2024,84.6,68.3,54.5,41.9,38.0,32.9,52,35,19,9.2,1.7,0.0,30.13,30.01,0.00
0,Navas del Rey,8/1/2024,99.5,86.9,70.3,55.8,48.1,40.1,47,27,14,16.8,5.2,0.0,29.95,29.83,0.00
1,Navas del Rey,8/2/2024,94.8,85.5,76.3,61.7,55.3,47.1,49,36,26,19.2,6.1,0.0,29.92,29.82,0.00
2,Navas del Rey,8/3/2024,97.9,84.6,71.2,58.1,54.3,49.3,58,37,22,20.6,3.2,0.0,29.97,29.85,0.00
3,Navas del Rey,8/4/2024,100.2,86.6,71.4,57.7,50.9,46.6,47,30,20,15.9,3.3,0.0,29.98,29.85,0.00
4,Navas del Rey,8/5/2024,100.2,88.3,73.6,55.8,47.5,37.6,40,26,12,19.2,4.3,0.0,29.92,29.81,0.00
5,Navas del Rey,8/6/2024,98.8,87.8,75.4,51.1,47.3,42.4,39,25,17,17.2,5.4,0.0,29.87,29.78,0.00
6,Navas del Rey,8/7/2024,100.2,87.4,72.3,55.0,47.7,36.7,48,27,13,14.8,4.0,0.0,29.89,29.82,0.00
7,Navas del Rey,8/8/2024,101.3,88.2,74.3,57.0,51.0,42.3,48,30,14,12.1,3.2,0.0,29.97,29.87,0.00
8,Navas del Rey,8/9/2024,103.1,90.0,79.7,56.8,50.6,44.8,39,27,15,12.1,3.2,0.0,30.05,29.94,0.00
9,Navas del Rey,8/10/2024,100.8,89.4,78.1,53.4,48.9,41.7,41,26,14,16.6,4.3,0.0,30.06,29.92,0.00
10,Navas del Rey,8/11/2024,100.2,88.1,76.1,55.9,49.3,41.0,40,27,19,15.0,3.7,0.0,29.98,29.82,0.00
11,Navas del Rey,8/12/2024,97.5,86.7,75.7,58.6,52.4,48.2,45,32,21,18.6,4.3,0.0,29.91,29.80,0.00
12,Navas del Rey,8/13/2024,86.5,78.8,70.2,59.5,54.4,47.3,58,43,33,17.2,5.0,0.0,29.88,29.81,0.00
13,Navas del Rey,8/14/2024,89.6,77.2,66.9,57.2,52.6,47.3,63,44,25,19.2,3.4,0.0,29.99,29.87,0.00
14,Navas del Rey,8/15/2024,90.9,74.5,60.1,50.7,46.5,41.4,67,40,19,11.6,3.1,0.0,30.05,29.95,0.00
15,Navas del Rey,8/16/2024,96.3,80.4,63.5,52.7,43.9,30.7,51,30,11,13.4,2.6,0.0,30.06,29.95,0.00
16,Navas del Rey,8/17/2024,97.7,82.9,66.7,52.3,45.8,39.6,41,28,18,14.3,3.2,0.0,30.04,29.90,0.00
17,Navas del Rey,8/18/2024,94.3,83.5,72.1,59.4,54.1,47.3,63,38,22,17.0,5.2,0.0,29.96,29.88,0.00
18,Navas del Rey,8/19/2024,96.4,82.0,69.1,55.6,49.8,43.0,53,34,23,20.6,3.5,0.0,29.98,29.86,0.00
19,Navas del Rey,8/20/2024,97.9,84.8,68.4,52.7,47.6,40.6,45,28,20,12.5,2.4,0.0,29.96,29.86,0.00
20,Navas del Rey,8/21/2024,98.4,84.4,72.3,61.0,51.6,43.7,46,33,19,13.4,3.4,0.0,30.02,29.88,0.00
21,Navas del Rey,8/22/2024,97.2,84.7,71.4,61.0,52.5,39.0,52,35,19,19.7,3.7,0.0,29.97,29.87,0.00
22,Navas del Rey,8/23/2024,97.7,85.3,71.4,57.6,49.4,40.5,43,30,19,19.2,4.1,0.0,29.97,29.86,0.00
23,Navas del Rey,8/24/2024,94.8,83.4,73.4,62.4,54.6,44.6,57,39,21,17.5,3.9,0.0,29.94,29.87,0.00
24,Navas del Rey,8/25/2024,95.7,82.0,68.5,59.5,54.5,47.5,61,41,21,13.4,3.9,0.0,30.01,29.90,0.00
25,Navas del Rey,8/26/2024,93.9,81.1,72.0,65.5,58.8,48.0,68,48,30,12.8,2.8,0.0,30.03,29.91,0.00
26,Navas del Rey,8/27/2024,96.1,83.3,69.4,62.4,51.8,43.9,56,35,20,18.3,3.4,0.0,29.98,29.86,0.00
27,Navas del Rey,8/28/2024,97.2,83.5,68.7,55.6,49.9,44.6,47,32,23,14.5,3.2,0.0,29.94,29.83,0.00
28,Navas del Rey,8/29/2024,85.1,75.1,65.8,69.1,63.0,51.4,96,69,33,13.9,3.3,0.0,29.99,29.87,1.25
29,Navas del Rey,8/30/2024,86.0,76.1,70.7,68.0,64.6,61.9,81,68,47,13.4,3.2,0.0,29.99,29.85,0.00
30,Navas del Rey,8/31/2024,84.7,74.0,67.6,68.9,61.6,57.4,91,66,48,12.3,3.6,0.0,29.97,29.86,0.17
0,Navas del Rey,7/1/2024,86.5,74.4,62.1,58.5,52.9,45.1,74,50,25,15.2,3.9,0.0,30.09,29.94,0.00
1,Navas del Rey,7/2/2024,89.8,75.7,61.9,54.1,51.6,48.6,68,45,26,16.3,2.8,0.0,30.11,29.96,0.00
2,Navas del Rey,7/3/2024,93.2,79.5,64.0,53.8,47.8,39.2,53,34,23,13.9,2.2,0.0,30.02,29.87,0.00
3,Navas del Rey,7/4/2024,99.1,84.9,67.8,52.7,48.5,44.2,47,30,18,12.5,2.3,0.0,29.96,29.84,0.00
4,Navas del Rey,7/5/2024,98.8,85.6,74.3,56.5,53.2,48.6,46,34,21,18.3,4.0,0.0,29.91,29.74,0.00
5,Navas del Rey,7/6/2024,90.5,82.1,73.6,58.8,52.4,44.1,57,37,24,17.0,4.9,0.0,29.87,29.75,0.00
6,Navas del Rey,7/7/2024,86.4,74.9,61.5,59.4,51.5,38.3,76,47,19,16.6,3.5,0.0,29.90,29.82,0.00
7,Navas del Rey,7/8/2024,89.6,77.5,62.6,48.7,44.0,34.5,53,32,19,14.3,4.7,0.0,29.94,29.85,0.00
8,Navas del Rey,7/9/2024,88.3,77.7,66.9,50.9,45.6,35.2,48,33,22,16.6,5.0,0.0,29.98,29.89,0.00
9,Navas del Rey,7/10/2024,93.4,79.8,66.4,62.1,55.5,45.7,61,44,32,17.9,4.7,0.0,30.05,29.97,0.00
10,Navas del Rey,7/11/2024,94.3,83.3,71.6,62.8,57.5,44.6,61,43,28,20.6,6.2,0.0,30.03,29.93,0.00
11,Navas del Rey,7/12/2024,92.3,79.6,67.3,55.4,49.1,41.4,60,37,20,16.6,5.0,0.0,29.98,29.84,0.00
12,Navas del Rey,7/13/2024,91.2,78.8,66.6,56.7,48.6,37.6,57,37,16,16.8,4.3,0.0,29.88,29.76,0.00
13,Navas del Rey,7/14/2024,89.2,78.3,63.9,49.1,39.6,21.4,45,27,10,18.3,5.5,0.0,29.90,29.81,0.00
14,Navas del Rey,7/15/2024,84.4,76.5,68.2,63.5,53.8,37.4,69,47,23,22.4,7.0,0.0,29.98,29.85,0.00
15,Navas del Rey,7/16/2024,90.7,76.3,62.2,51.1,43.3,30.0,58,35,13,13.7,3.6,0.0,30.02,29.92,0.00
16,Navas del Rey,7/17/2024,95.5,80.3,63.1,56.3,43.2,33.6,50,29,15,15.7,3.0,0.0,30.03,29.93,0.00
17,Navas del Rey,7/18/2024,96.4,82.8,65.7,63.7,46.8,39.2,61,30,16,15.7,3.1,0.0,30.06,29.97,0.00
18,Navas del Rey,7/19/2024,99.3,85.0,66.4,51.3,45.5,36.3,48,27,12,19.9,4.1,0.0,30.08,29.95,0.00
19,Navas del Rey,7/20/2024,94.1,82.6,68.0,58.3,49.8,40.1,51,33,22,24.6,5.9,0.0,29.96,29.78,0.00
20,Navas del Rey,7/21/2024,92.8,77.8,65.5,58.3,48.4,32.2,67,40,15,20.1,5.1,0.0,30.01,29.85,0.00
21,Navas del Rey,7/22/2024,97.0,80.2,64.2,46.4,35.6,19.9,48,24,7,10.7,2.0,0.0,30.10,30.00,0.00
22,Navas del Rey,7/23/2024,101.7,85.8,67.8,57.9,45.4,29.1,42,25,16,13.0,2.6,0.0,30.12,30.01,0.00
23,Navas del Rey,7/24/2024,105.6,91.0,73.9,55.8,49.7,42.8,37,25,17,18.3,3.4,0.0,30.06,29.89,0.00
24,Navas del Rey,7/25/2024,101.7,89.9,72.9,56.5,49.4,42.8,42,26,15,15.2,3.2,0.0,29.93,29.74,0.00
25,Navas del Rey,7/26/2024,98.8,87.2,77.5,66.6,56.6,44.1,52,36,23,18.1,3.4,0.0,29.85,29.76,0.00
26,Navas del Rey,7/27/2024,100.8,88.0,76.1,62.8,55.9,47.8,54,35,20,15.4,3.5,0.0,29.91,29.81,0.00
27,Navas del Rey,7/28/2024,100.6,88.0,74.8,57.4,54.3,51.3,50,33,21,15.9,4.0,0.0,29.99,29.86,0.00
28,Navas del Rey,7/29/2024,96.6,83.7,71.8,67.5,57.8,53.4,84,43,28,18.6,3.1,0.0,30.09,29.92,0.07
29,Navas del Rey,7/30/2024,98.4,86.6,76.1,57.9,54.7,52.0,49,35,22,16.8,4.3,0.0,30.00,29.88,0.00
30,Navas del Rey,7/31/2024,98.4,85.1,69.4,56.8,50.3,37.8,53,32,13,16.6,4.6,0.0,29.98,29.90,0.00
0,Navas del Rey,6/1/2024,82.9,69.1,55.4,48.0,42.5,36.0,55,39,27,11.2,3.2,0.0,30.06,29.94,0.00
1,Navas del Rey,6/2/2024,82.8,68.2,55.4,48.7,41.4,34.5,56,40,19,11.2,2.9,0.0,30.10,29.98,0.00
2,Navas del Rey,6/3/2024,83.5,71.4,59.9,58.1,48.4,37.2,65,45,31,12.3,2.7,0.0,30.06,29.94,0.03
3,Navas del Rey,6/4/2024,88.2,75.0,62.2,55.2,52.2,47.5,72,47,29,13.2,3.3,0.0,30.01,29.92,0.00
4,Navas del Rey,6/5/2024,90.0,78.9,63.7,54.7,50.7,46.4,61,39,23,14.8,3.2,0.0,30.04,29.96,0.00
5,Navas del Rey,6/6/2024,95.4,79.6,62.1,54.7,50.8,45.5,66,39,22,11.6,2.8,0.0,30.04,29.94,0.00
6,Navas del Rey,6/7/2024,91.4,80.4,71.2,54.7,49.4,43.9,50,35,24,18.6,3.6,0.0,30.05,29.86,0.00
7,Navas del Rey,6/8/2024,78.6,66.5,61.3,61.9,58.0,51.4,96,76,39,15.7,2.4,0.0,29.96,29.83,0.01
8,Navas del Rey,6/9/2024,72.5,64.9,58.3,63.3,58.0,54.0,97,79,59,11.6,2.8,0.0,29.92,29.83,0.00
9,Navas del Rey,6/10/2024,69.4,62.3,57.7,60.6,58.5,56.1,98,88,68,8.1,1.9,0.0,29.99,29.88,0.18
10,Navas del Rey,6/11/2024,79.0,63.6,51.6,56.5,48.1,39.6,88,62,25,15.0,2.0,0.0,30.03,29.88,0.00
11,Navas del Rey,6/12/2024,77.9,67.2,57.4,60.3,46.7,41.2,75,49,30,15.7,3.3,0.0,30.05,29.92,0.05
12,Navas del Rey,6/13/2024,82.2,68.7,54.0,52.0,45.3,37.8,69,45,22,15.0,3.7,0.0,30.07,29.96,0.00
13,Navas del Rey,6/14/2024,85.3,73.3,58.6,56.5,45.2,31.6,70,40,16,20.4,6.2,0.0,30.00,29.84,0.00
14,Navas del Rey,6/15/2024,84.2,71.2,60.1,56.3,45.1,32.9,67,43,20,16.6,5.1,0.0,29.92,29.84,0.00
15,Navas del Rey,6/16/2024,85.5,71.8,57.6,50.5,43.3,37.9,57,37,26,18.8,4.5,0.0,29.92,29.81,0.00
16,Navas del Rey,6/17/2024,84.6,78.6,73.0,50.9,48.8,45.9,42,35,28,17.7,5.1,0.0,29.83,29.80,0.00
17,Navas del Rey,6/18/2024,75.2,67.5,59.2,58.1,52.2,47.1,89,60,41,28.6,3.6,0.0,29.91,29.79,0.03
18,Navas del Rey,6/19/2024,75.7,63.0,53.4,56.5,50.5,43.2,94,67,34,18.8,3.7,0.0,29.93,29.86,0.03
19,Navas del Rey,6/20/2024,67.5,59.6,53.2,58.3,51.7,48.0,92,76,56,15.7,4.1,0.0,30.06,29.89,0.14
20,Navas del Rey,6/21/2024,84.4,69.4,57.0,53.4,50.2,45.0,80,53,30,12.5,2.5,0.0,30.12,30.04,0.00
21,Navas del Rey,6/22/2024,86.9,74.4,62.8,52.3,48.1,43.3,59,41,25,15.7,4.3,0.0,30.12,30.02,0.00
22,Navas del Rey,6/23/2024,89.1,75.9,63.5,58.6,53.1,45.3,63,46,35,14.8,2.7,0.0,30.05,29.90,0.00
23,Navas del Rey,6/24/2024,93.4,77.8,64.8,59.5,55.4,49.8,73,49,23,14.3,3.1,0.0,29.95,29.78,0.00
24,Navas del Rey,6/25/2024,93.7,80.5,68.2,60.8,56.3,50.4,61,45,29,17.5,3.6,0.0,29.85,29.71,0.00
25,Navas del Rey,6/26/2024,87.4,75.1,65.7,66.0,60.0,55.8,91,61,40,14.8,4.3,0.0,29.86,29.74,0.15
26,Navas del Rey,6/27/2024,91.9,77.2,64.2,63.3,57.6,51.8,91,55,29,11.9,2.5,0.0,29.89,29.77,0.00
27,Navas del Rey,6/28/2024,79.9,71.3,61.2,62.4,55.1,49.8,85,58,41,16.1,4.6,0.0,29.93,29.86,0.04
28,Navas del Rey,6/29/2024,71.1,63.8,58.8,62.2,58.5,56.1,95,83,67,18.1,6.8,0.0,29.94,29.88,0.04
29,Navas del Rey,6/30/2024,79.2,68.3,59.9,60.8,57.6,52.9,93,71,42,12.5,3.7,0.0,29.96,29.89,0.00
0,Navas del Rey,5/1/2024,60.4,49.0,42.8,50.0,37.8,28.0,96,68,31,21.3,5.9,0.0,29.96,29.82,0.07
1,Navas del Rey,5/2/2024,59.7,49.9,42.8,40.6,36.5,32.2,74,61,40,15.9,5.4,0.0,30.08,29.95,0.00
2,Navas del Rey,5/3/2024,65.1,52.7,37.6,45.3,40.3,34.9,91,65,42,13.4,4.1,0.0,30.14,30.05,0.00
3,Navas del Rey,5/4/2024,71.2,59.7,44.4,49.6,45.2,41.0,88,61,38,20.1,5.6,0.0,30.09,30.00,0.00
4,Navas del Rey,5/5/2024,64.9,59.7,54.5,55.6,51.8,45.7,96,76,51,19.0,5.6,0.0,30.04,29.90,0.23
5,Navas del Rey,5/6/2024,69.3,58.4,48.7,53.4,46.2,35.4,95,67,33,12.3,3.4,0.0,30.06,29.89,0.01
6,Navas del Rey,5/7/2024,73.8,60.8,47.3,46.2,40.6,36.9,71,49,29,14.5,3.6,0.0,30.17,30.05,0.00
7,Navas del Rey,5/8/2024,77.2,61.6,47.8,43.2,38.6,26.6,73,46,18,12.5,2.1,0.0,30.20,30.08,0.00
8,Navas del Rey,5/9/2024,81.1,65.0,49.6,47.5,41.6,36.9,70,45,23,8.3,1.6,0.0,30.12,30.01,0.00
9,Navas del Rey,5/10/2024,82.9,68.7,54.9,49.6,44.8,39.0,69,44,25,11.6,2.1,0.0,30.07,29.95,0.00
10,Navas del Rey,5/11/2024,82.6,69.5,58.8,51.6,45.1,40.1,55,42,24,18.3,4.1,0.0,30.03,29.95,0.00
11,Navas del Rey,5/12/2024,82.2,70.5,57.0,54.1,49.1,45.5,70,48,31,15.2,3.1,0.0,30.04,29.96,0.00
12,Navas del Rey,5/13/2024,79.3,68.7,55.0,55.0,49.9,43.7,71,52,35,19.9,5.5,0.0,29.98,29.78,0.00
13,Navas del Rey,5/14/2024,64.2,57.1,50.4,54.7,41.5,35.2,91,57,37,23.7,6.9,0.0,29.84,29.76,0.09
14,Navas del Rey,5/15/2024,66.2,55.1,47.1,41.0,36.8,30.4,70,52,31,17.5,5.2,0.0,29.84,29.77,0.00
15,Navas del Rey,5/16/2024,63.0,54.8,47.3,43.0,39.3,34.7,68,56,43,16.1,4.9,0.0,29.85,29.79,0.00
16,Navas del Rey,5/17/2024,66.6,57.4,50.0,50.9,45.9,38.8,94,68,40,17.2,4.5,0.0,29.89,29.77,0.01
17,Navas del Rey,5/18/2024,70.5,59.0,48.9,46.4,42.5,38.7,78,56,33,14.1,4.1,0.0,29.91,29.83,0.00
18,Navas del Rey,5/19/2024,69.8,57.0,50.4,50.5,45.2,39.6,87,66,36,15.9,4.2,0.0,29.89,29.79,0.12
19,Navas del Rey,5/20/2024,67.6,56.2,45.1,49.6,43.9,39.6,85,65,38,14.3,3.2,0.0,29.95,29.87,0.01
20,Navas del Rey,5/21/2024,68.9,58.0,53.2,52.3,46.6,43.7,84,66,45,16.1,4.6,0.0,30.06,29.93,0.05
21,Navas del Rey,5/22/2024,71.1,59.8,48.7,48.2,43.8,36.7,81,57,38,15.7,3.7,0.0,30.08,30.00,0.00
22,Navas del Rey,5/23/2024,76.6,63.4,49.8,45.1,41.3,37.2,75,47,26,15.9,3.5,0.0,30.09,29.96,0.00
23,Navas del Rey,5/24/2024,81.3,67.7,55.0,49.8,44.6,39.0,65,45,27,13.7,3.3,0.0,30.04,29.95,0.00
24,Navas del Rey,5/25/2024,82.8,69.1,52.2,46.9,37.9,23.0,62,36,12,18.8,4.1,0.0,30.06,29.99,0.00
25,Navas del Rey,5/26/2024,83.1,71.6,58.6,51.4,45.4,37.4,60,40,25,19.2,4.9,0.0,30.08,29.98,0.00
26,Navas del Rey,5/27/2024,85.3,71.7,59.9,48.7,44.6,38.5,56,40,20,14.5,4.4,0.0,30.09,30.01,0.00
27,Navas del Rey,5/28/2024,87.3,73.2,59.2,57.2,50.7,44.2,68,47,29,13.7,2.5,0.0,30.14,30.04,0.00
28,Navas del Rey,5/29/2024,92.7,78.8,62.2,51.8,47.1,41.9,55,34,18,13.7,2.8,0.0,30.09,29.96,0.00
29,Navas del Rey,5/30/2024,92.8,79.6,64.8,58.6,49.9,45.0,51,37,23,14.5,2.5,0.0,30.00,29.85,0.00
30,Navas del Rey,5/31/2024,88.7,74.2,60.6,57.6,43.8,29.5,61,36,14,12.3,3.7,0.0,29.96,29.86,0.00
0,Navas del Rey,4/1/2024,54.3,45.6,39.6,43.5,39.9,36.3,95,81,57,23.5,6.7,0.0,30.06,29.67,0.02
1,Navas del Rey,4/2/2024,56.3,47.6,39.2,46.9,41.7,37.2,94,81,58,12.1,2.5,0.0,30.10,30.01,0.00
2,Navas del Rey,4/3/2024,64.6,54.7,46.9,49.8,46.5,41.9,95,75,47,15.0,4.3,0.0,30.15,30.03,0.00
